cards,class
"[7, 29, 129, 303, 330, 351, 377, 404, 407, 458, 485, 556, 593, 717, 848, 870, 893, 942, 1037, 445, 453, 712, 735, 883, 924, 1019, 1028, 1135, 1213, 1243]",Paladin
"[7, 29, 129, 303, 330, 351, 377, 404, 407, 458, 485, 556, 593, 717, 848, 870, 893, 942, 1037, 445, 453, 712, 735, 883, 924, 1019, 1028, 1135, 1213, 1243]",Paladin
"[7, 29, 29, 224, 224, 303, 303, 328, 328, 351, 407, 556, 556, 717, 717, 761, 869, 869, 885, 893, 942, 942, 1023, 1023, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[29, 29, 224, 224, 303, 303, 328, 328, 593, 636, 636, 674, 674, 869, 869, 942, 942, 1037, 1037, 1127, 1216, 1216, 31, 31, 132, 132, 332, 332, 1232, 1254]",Paladin
"[50, 50, 129, 129, 152, 214, 214, 351, 388, 490, 490, 508, 508, 636, 636, 701, 701, 848, 848, 943, 35, 35, 189, 189, 257, 257, 324, 324, 577, 577]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 593, 717, 717, 869, 869, 893, 893, 942, 942, 943, 1037, 1037, 1216, 1216, 31, 712, 712, 924, 924, 1243, 1253]",Paladin
"[7, 7, 29, 29, 214, 214, 303, 303, 328, 328, 351, 490, 490, 508, 508, 593, 717, 717, 761, 780, 869, 869, 942, 942, 943, 1037, 1037, 1175, 1216, 1216]",Paladin
"[7, 29, 29, 224, 224, 303, 303, 328, 328, 351, 556, 556, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1023, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 50, 50, 152, 152, 214, 214, 303, 303, 351, 388, 388, 490, 490, 508, 508, 636, 636, 701, 701, 943, 189, 189, 449, 449, 507, 507, 441, 441]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 377, 377, 485, 593, 636, 636, 761, 869, 869, 870, 870, 942, 942, 1127, 1216, 1216, 31, 31, 132, 358, 358, 1232]",Paladin
"[7, 7, 29, 29, 224, 224, 303, 303, 328, 328, 351, 400, 400, 556, 556, 761, 780, 780, 869, 869, 893, 893, 1037, 1037, 1127, 1128, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 214, 214, 303, 303, 328, 328, 490, 490, 508, 508, 556, 556, 717, 717, 761, 780, 780, 869, 869, 942, 943, 1037, 1037, 1175, 1216, 1216]",Paladin
"[377, 377, 407, 407, 458, 458, 488, 488, 593, 717, 717, 734, 734, 796, 893, 893, 943, 1182, 1182, 1195, 1199, 924, 924, 1143, 1143, 1158, 1227, 1243, 1248, 1253]",Paladin
"[7, 7, 50, 50, 152, 152, 214, 214, 303, 303, 351, 388, 388, 490, 490, 508, 508, 636, 636, 701, 701, 943, 189, 189, 449, 449, 507, 507, 441, 441]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 593, 636, 636, 761, 869, 869, 942, 942, 1023, 1023, 1127, 1216, 1216, 31, 31, 132, 132, 332, 332, 358, 1232]",Paladin
"[7, 7, 152, 152, 214, 214, 407, 407, 490, 490, 508, 508, 556, 556, 665, 701, 701, 717, 717, 885, 885, 942, 942, 35, 476, 476, 506, 506, 777, 777]",Paladin
"[102, 102, 303, 303, 351, 377, 377, 490, 490, 508, 508, 636, 636, 674, 674, 968, 968, 123, 123, 124, 124, 428, 428, 610, 610, 712, 712, 740, 744, 744]",Paladin
